station,valid,vsby,wxcodes,drct,sknt,metar
WABB,2023-09-05 00:30,5.59,M,110.00,7.00,WABB 050030Z 11007KT 170V110 9000 FEW018 BKN100 29/25 Q1011 NOSIG
WABB,2023-09-05 01:00,5.59,M,110.00,8.00,WABB 050100Z 11008KT 9000 FEW018 BKN100 29/26 Q1011 NOSIG
WABB,2023-09-05 01:30,6.21,M,100.00,9.00,WABB 050130Z 10009KT 160V100 9999 SCT018 30/26 Q1011 NOSIG
WABB,2023-09-05 02:00,4.97,VCSH,120.00,10.00,WABB 050200Z 12010KT 160V100 8000 VCSH SCT018 SCT100 29/26 Q1010 NOSIG
WABB,2023-09-05 02:30,5.59,VCSH,130.00,5.00,WABB 050230Z 13005KT 9000 VCSH SCT018 30/24 Q1010 NOSIG
WABB,2023-09-05 03:00,4.97,VCSH,60.00,7.00,WABB 050300Z 06007KT 180V060 8000 VCSH SCT018 SCT100 30/25 Q1010 NOSIG
WABB,2023-09-05 03:30,4.97,VCSH,360.00,9.00,WABB 050330Z 36009KT 260V360 8000 VCSH BKN018 OVC100 29/25 Q1010 NOSIG
WABB,2023-09-05 04:00,5.59,-RA,340.00,7.00,WABB 050400Z 34007KT 180V340 9000 -RA SCT018 28/25 Q1009 NOSIG
WABB,2023-09-05 04:30,5.59,M,300.00,4.00,WABB 050430Z 30004KT 140V300 9000 FEW017CB SCT018 30/26 Q1009 NOSIG RMK CB AT NW
WABB,2023-09-05 05:00,2.49,-RA,20.00,8.00,WABB 050500Z 02008KT 020V240 4000 -RA FEW017CB SCT018 30/25 Q1009 RESHRA NOSIG RMK CB AT NW
WABB,2023-09-05 05:30,2.49,M,360.00,5.00,WABB 050530Z 36005KT 160V360 4000 SCT018 28/26 Q1008 NOSIG
WABB,2023-09-05 06:00,2.49,M,340.00,4.00,WABB 050600Z 34004KT 260V340 4000 SCT018 30/25 Q1008 NOSIG
WABB,2023-09-05 06:30,2.49,M,10.00,5.00,WABB 050630Z 01005KT 010V260 4000 SCT018 30/25 Q1008 NOSIG
WABB,2023-09-05 07:00,4.97,VCSH,290.00,12.00,WABB 050700Z 29012KT 110V290 8000 VCSH SCT018 28/25 Q1008 NOSIG
WABB,2023-09-05 07:30,5.59,VCSH,270.00,5.00,WABB 050730Z 27005KT 100V270 9000 VCSH SCT018 28/25 Q1008 NOSIG
WABB,2023-09-05 08:00,6.21,M,280.00,4.00,WABB 050800Z 28004KT 100V280 9999 SCT018 28/25 Q1008 NOSIG
WABB,2023-09-05 08:30,6.21,M,M,2.00,WABB 050830Z VRB02KT 9999 SCT018 28/25 Q1008 NOSIG
WABB,2023-09-05 09:00,6.21,M,270.00,3.00,WABB 050900Z 27003KT 9999 SCT018 28/25 Q1008 NOSIG
WABB,2023-09-05 09:30,6.21,M,300.00,3.00,WABB 050930Z 30003KT 150V300 9999 SCT018 27/26 Q1010 NOSIG
WABB,2023-09-05 10:00,6.21,M,M,2.00,WABB 051000Z VRB02KT 9999 SCT018 27/26 Q1010 NOSIG
WABB,2023-09-05 10:30,6.21,M,0.00,0.00,WABB 051030Z 00000KT 9999 SCT018 26/25 Q1010 NOSIG
WABB,2023-09-05 11:00,6.21,M,0.00,0.00,WABB 051100Z 00000KT 9999 SCT018 27/25 Q1011 NOSIG
WABB,2023-09-05 11:30,6.21,M,M,2.00,WABB 051130Z VRB02KT 9999 SCT018 26/25 Q1011 NOSIG
WABB,2023-09-05 12:00,6.21,M,M,2.00,WABB 051200Z VRB02KT 9999 SCT018 26/25 Q1011 NOSIG
WABB,2023-09-05 12:30,6.21,M,330.00,4.00,WABB 051230Z 33004KT 150V330 9999 SCT018 25/25 Q1011 NOSIG
WABB,2023-09-05 13:00,6.21,M,0.00,0.00,WABB 051300Z 00000KT 9999 SCT018 25/25 Q1011 NOSIG
WABB,2023-09-05 13:30,6.21,M,M,2.00,WABB 051330Z VRB02KT 9999 SCT018 25/24 Q1011 NOSIG
WABB,2023-09-05 14:00,6.21,M,M,2.00,WABB 051400Z VRB02KT 9999 SCT018 25/24 Q1011 NOSIG
WABB,2023-09-05 14:30,6.21,M,M,2.00,WABB 051430Z VRB02KT 9999 SCT018 25/24 Q1011 NOSIG
WABB,2023-09-05 15:00,6.21,M,M,2.00,WABB 051500Z VRB02KT 9999 SCT018 25/24 Q1011 NOSIG
WABB,2023-09-05 15:30,6.21,M,M,2.00,WABB 051530Z VRB02KT 9999 SCT018 25/24 Q1010 NOSIG
WABB,2023-09-05 16:00,6.21,M,M,2.00,WABB 051600Z VRB02KT 9999 SCT018 25/24 Q1010 NOSIG
WABB,2023-09-05 16:30,6.21,M,M,2.00,WABB 051630Z VRB02KT 9999 SCT018 25/24 Q1010 NOSIG
WABB,2023-09-05 17:00,6.21,M,330.00,3.00,WABB 051700Z 33003KT 150V330 9999 SCT018 25/24 Q1010 NOSIG
WABB,2023-09-05 17:30,6.21,M,M,2.00,WABB 051730Z VRB02KT 9999 SCT018 25/24 Q1010 NOSIG
WABB,2023-09-05 18:00,6.21,M,340.00,4.00,WABB 051800Z 34004KT 160V340 9999 FEW018 25/24 Q1009 NOSIG
WABB,2023-09-05 18:30,6.21,M,M,2.00,WABB 051830Z VRB02KT 9999 FEW018 25/24 Q1010 NOSIG
WABB,2023-09-05 19:00,6.21,M,40.00,3.00,WABB 051900Z 04003KT 230V040 9999 FEW018 25/24 Q1009 NOSIG
WABB,2023-09-05 19:30,6.21,M,40.00,3.00,WABB 051930Z 04003KT 220V040 9999 FEW018 25/24 Q1010 NOSIG
WABB,2023-09-05 20:00,6.21,M,310.00,4.00,WABB 052000Z 31004KT 130V310 9999 FEW018 25/24 Q1010 NOSIG
WABB,2023-09-05 20:30,6.21,M,330.00,3.00,WABB 052030Z 33003KT 150V330 9999 FEW018 25/24 Q1010 NOSIG
WABB,2023-09-05 21:00,6.21,M,300.00,4.00,WABB 052100Z 30004KT 110V300 9999 FEW018 25/24 Q1010 NOSIG
WABB,2023-09-05 21:30,6.21,M,M,2.00,WABB 052130Z VRB02KT 9999 FEW018 25/24 Q1010 NOSIG
WABB,2023-09-05 22:00,6.21,M,300.00,4.00,WABB 052200Z 30004KT 130V300 9999 FEW018 26/25 Q1010 NOSIG
WABB,2023-09-05 22:30,6.21,M,290.00,4.00,WABB 052230Z 29004KT 100V290 9999 FEW018 28/25 Q1011 NOSIG
WABB,2023-09-06 00:00,6.21,M,220.00,3.00,WABB 060000Z 22003KT 060V220 9999 SCT018 28/26 Q1012 NOSIG
WABB,2023-09-06 00:30,6.21,M,210.00,6.00,WABB 060030Z 21006KT 030V210 9999 SCT018 29/25 Q1011 NOSIG
WABB,2023-09-06 01:00,6.21,M,200.00,3.00,WABB 060100Z 20003KT 030V200 9999 SCT018 29/26 Q1011 NOSIG
WABB,2023-09-06 01:30,5.59,M,200.00,5.00,WABB 060130Z 20005KT 020V200 9000 SCT018 29/25 Q1011 NOSIG
WABB,2023-09-06 02:00,5.59,-RA,M,2.00,WABB 060200Z VRB02KT 9000 -RA SCT018 SCT100 29/26 Q1011 NOSIG
WABB,2023-09-06 02:30,4.97,-RA,20.00,6.00,WABB 060230Z 02006KT 020V260 8000 -RA SCT018 SCT100 26/24 Q1011 NOSIG
WABB,2023-09-06 03:00,3.73,-RA,230.00,3.00,WABB 060300Z 23003KT 070V230 6000 -RA FEW017CB SCT018 BKN100 25/24 Q1011 TEMPO FR0245 TL0330 RA RMK CB AT W
WABB,2023-09-06 03:30,6.21,M,M,2.00,WABB 060330Z VRB02KT 9999 FEW017CB SCT018 SCT100 26/25 Q1010 RERA NOSIG RMK CB AT W
WABB,2023-09-06 04:00,6.21,M,180.00,3.00,WABB 060400Z 18003KT 090V180 9999 FEW017CB SCT018 SCT100 28/25 Q1010 NOSIG RMK CB AT N
WABB,2023-09-06 05:00,6.21,M,220.00,4.00,WABB 060500Z 22004KT 080V220 9999 FEW017CB SCT018 SCT100 28/25 Q1009 NOSIG RMK CB AT W
WABB,2023-09-06 05:30,6.21,M,220.00,7.00,WABB 060530Z 22007KT 040V220 9999 FEW017CB SCT018 SCT100 28/25 Q1009 NOSIG RMK CB AT W
WABB,2023-09-06 06:00,5.59,M,220.00,8.00,WABB 060600Z 22008KT 030V220 9000 FEW017CB SCT018 BKN100 27/25 Q1009 NOSIG RMK CB AT W
WABB,2023-09-06 06:30,5.59,M,220.00,6.00,WABB 060630Z 22006KT 040V220 9000 FEW017CB SCT018 BKN100 26/25 Q1009 NOSIG RMK CB AT W
WABB,2023-09-06 07:00,5.59,M,260.00,7.00,WABB 060700Z 26007KT 060V260 9000 SCT018 BKN100 26/25 Q1009 NOSIG
WABB,2023-09-06 07:30,5.59,M,270.00,4.00,WABB 060730Z 27004KT 100V270 9000 SCT018 BKN100 26/25 Q1009 NOSIG
WABB,2023-09-06 08:00,5.59,M,320.00,4.00,WABB 060800Z 32004KT 140V320 9000 SCT018 BKN100 27/25 Q1009 NOSIG
WABB,2023-09-06 08:30,5.59,M,340.00,4.00,WABB 060830Z 34004KT 150V340 9000 SCT018 SCT100 26/25 Q1009 NOSIG
WABB,2023-09-06 09:00,5.59,M,M,2.00,WABB 060900Z VRB02KT 9000 SCT018 SCT100 26/25 Q1009 NOSIG
WABB,2023-09-06 09:30,5.59,M,310.00,3.00,WABB 060930Z 31003KT 120V310 9000 SCT018 SCT100 26/25 Q1010 NOSIG
WABB,2023-09-06 10:00,5.59,M,340.00,3.00,WABB 061000Z 34003KT 160V340 9000 SCT018 SCT100 26/25 Q1010 NOSIG
WABB,2023-09-06 10:30,5.59,M,0.00,0.00,WABB 061030Z 00000KT 9000 SCT018 SCT100 26/25 Q1010 NOSIG
WABB,2023-09-06 11:00,6.21,M,40.00,3.00,WABB 061100Z 04003KT 230V040 9999 SCT018 25/25 Q1011 NOSIG
WABB,2023-09-06 12:00,6.21,M,M,2.00,WABB 061200Z VRB02KT 9999 SCT018 25/24 Q1011 NOSIG
WABB,2023-09-06 12:30,6.21,M,M,2.00,WABB 061230Z VRB02KT 9999 SCT018 25/24 Q1012 NOSIG
WABB,2023-09-06 13:00,6.21,M,M,2.00,WABB 061300Z VRB02KT 9999 SCT018 25/24 Q1012 NOSIG
WABB,2023-09-06 13:30,6.21,M,M,2.00,WABB 061330Z VRB02KT 9999 SCT018 24/24 Q1011 NOSIG
WABB,2023-09-06 14:00,6.21,M,M,2.00,WABB 061400Z VRB02KT 9999 SCT018 24/24 Q1011 NOSIG
WABB,2023-09-06 14:30,6.21,M,M,2.00,WABB 061430Z VRB02KT 9999 SCT018 24/24 Q1011 NOSIG
WABB,2023-09-06 15:00,6.21,M,M,2.00,WABB 061500Z VRB02KT 9999 SCT018 25/24 Q1011 NOSIG
WABB,2023-09-06 15:30,6.21,M,M,2.00,WABB 061530Z VRB02KT 9999 SCT018 24/24 Q1011 NOSIG
WABB,2023-09-06 16:00,6.21,M,0.00,0.00,WABB 061600Z 00000KT 9999 SCT018 SCT100 25/24 Q1010 NOSIG
WABB,2023-09-06 16:30,6.21,M,300.00,3.00,WABB 061630Z 30003KT 120V300 9999 SCT018 SCT100 25/24 Q1010 NOSIG
WABB,2023-09-06 17:00,6.21,M,M,2.00,WABB 061700Z VRB02KT 9999 SCT018 SCT100 25/24 Q1010 NOSIG
WABB,2023-09-06 17:30,6.21,M,310.00,3.00,WABB 061730Z 31003KT 120V310 9999 SCT018 SCT100 25/24 Q1010 NOSIG
WABB,2023-09-06 18:00,6.21,M,30.00,2.00,WABB 061800Z 03002KT 9999 SCT018 BKN100 25/25 Q1010 NOSIG
WABB,2023-09-06 18:30,6.21,M,M,2.00,WABB 061830Z VRB02KT 9999 SCT018 BKN100 25/25 Q1010 NOSIG
WABB,2023-09-06 19:00,6.21,M,M,2.00,WABB 061900Z VRB02KT 9999 SCT018 SCT100 25/24 Q1010 NOSIG
WABB,2023-09-06 19:30,6.21,M,0.00,0.00,WABB 061930Z 00000KT 9999 SCT018 BKN100 25/24 Q1010 NOSIG
WABB,2023-09-06 20:00,6.21,M,30.00,3.00,WABB 062000Z 03003KT 030V250 9999 SCT018 BKN100 25/24 Q1010 NOSIG
WABB,2023-09-06 20:30,5.59,-RA,M,2.00,WABB 062030Z VRB02KT 9000 -RA BKN018 BKN100 25/24 Q1010 NOSIG
WABB,2023-09-06 21:00,5.59,-RA,300.00,3.00,WABB 062100Z 30003KT 120V300 9000 -RA BKN018 BKN100 25/24 Q1010 NOSIG
WABB,2023-09-06 21:30,5.59,M,0.00,0.00,WABB 062130Z 00000KT 9000 BKN018 BKN100 25/24 Q1011 RERA NOSIG
WABB,2023-09-06 22:00,5.59,M,M,2.00,WABB 062200Z VRB02KT 9000 BKN018 26/25 Q1011 NOSIG
WABB,2023-09-06 22:30,6.21,M,M,2.00,WABB 062230Z VRB02KT 9999 FEW018 BKN100 28/25 Q1011 NOSIG
WABB,2023-09-06 23:00,6.21,M,270.00,3.00,WABB 062300Z 27003KT 080V270 9999 FEW018 SCT100 28/25 Q1011 NOSIG
WABB,2023-09-06 23:30,6.21,M,240.00,6.00,WABB 062330Z 24006KT 060V240 9999 FEW018 SCT100 29/25 Q1012 NOSIG
WABB,2023-09-07 00:00,6.21,M,220.00,4.00,WABB 070000Z 22004KT 050V220 9999 FEW018 SCT100 29/25 Q1012 NOSIG
WABB,2023-09-07 00:30,6.21,M,240.00,5.00,WABB 070030Z 24005KT 070V240 9999 FEW018 SCT100 30/25 Q1012 NOSIG
WABB,2023-09-07 01:00,6.21,M,220.00,4.00,WABB 070100Z 22004KT 040V220 9999 FEW018 SCT100 29/25 Q1012 NOSIG
WABB,2023-09-07 01:30,6.21,M,230.00,6.00,WABB 070130Z 23006KT 050V230 9999 FEW018 SCT100 30/25 Q1011 NOSIG
WABB,2023-09-07 02:00,6.21,M,240.00,6.00,WABB 070200Z 24006KT 050V240 9999 SCT018 SCT100 30/26 Q1011 NOSIG
WABB,2023-09-07 02:30,6.21,M,250.00,6.00,WABB 070230Z 25006KT 050V250 9999 SCT018 SCT100 30/25 Q1011 NOSIG
WABB,2023-09-07 03:00,6.21,M,230.00,9.00,WABB 070300Z 23009KT 050V230 9999 SCT018 SCT100 30/26 Q1010 NOSIG
WABB,2023-09-07 03:30,6.21,M,260.00,6.00,WABB 070330Z 26006KT 060V260 9999 SCT018 SCT100 30/26 Q1010 NOSIG
WABB,2023-09-07 04:00,6.21,TS,320.00,11.00,WABB 070400Z 32011KT 130V320 9999 TS FEW017CB SCT018 SCT100 28/24 Q1010 NOSIG RMK CB AT NW
WABB,2023-09-07 04:30,4.97,M,290.00,7.00,WABB 070430Z 29007KT 110V290 8000 FEW017CB SCT018 BKN100 28/25 Q1009 RETS NOSIG RMK CB AT W
WABB,2023-09-07 05:00,4.97,M,330.00,6.00,WABB 070500Z 33006KT 130V330 8000 FEW017CB SCT018 BKN100 28/25 Q1009 NOSIG RMK CB AT W
WABB,2023-09-07 05:30,6.21,M,280.00,6.00,WABB 070530Z 28006KT 100V280 9999 SCT018 BKN100 28/24 Q1009 NOSIG
WABB,2023-09-07 06:00,6.21,M,290.00,6.00,WABB 070600Z 29006KT 120V290 9999 SCT018 BKN100 29/25 Q1008 NOSIG
WABB,2023-09-07 06:30,6.21,M,330.00,9.00,WABB 070630Z 33009KT 140V330 9999 SCT018 BKN100 28/25 Q1008 NOSIG
WABB,2023-09-07 07:00,6.21,M,320.00,5.00,WABB 070700Z 32005KT 320V100 9999 SCT018 BKN100 29/25 Q1008 NOSIG
WABB,2023-09-07 07:30,6.21,M,280.00,5.00,WABB 070730Z 28005KT 110V280 9999 SCT018 BKN100 29/24 Q1008 NOSIG
WABB,2023-09-07 08:00,6.21,M,260.00,7.00,WABB 070800Z 26007KT 070V260 9999 SCT018 BKN100 29/25 Q1008 NOSIG
WABB,2023-09-07 08:30,6.21,M,290.00,3.00,WABB 070830Z 29003KT 100V290 9999 SCT018 BKN100 29/25 Q1008 NOSIG
WABB,2023-09-07 09:00,6.21,M,M,2.00,WABB 070900Z VRB02KT 9999 SCT018 BKN100 28/24 Q1009 NOSIG
WABB,2023-09-07 09:30,6.21,M,M,2.00,WABB 070930Z VRB02KT 9999 SCT018 BKN100 28/25 Q1009 NOSIG
WABB,2023-09-07 10:00,6.21,M,M,2.00,WABB 071000Z VRB02KT 9999 SCT018 BKN100 27/25 Q1010 NOSIG
WABB,2023-09-07 10:30,6.21,M,M,2.00,WABB 071030Z VRB02KT 9999 SCT018 BKN100 27/25 Q1010 NOSIG
WABB,2023-09-07 11:00,6.21,M,M,2.00,WABB 071100Z VRB02KT 9999 FEW018 BKN100 26/25 Q1010 NOSIG
WABB,2023-09-07 11:30,6.21,M,330.00,3.00,WABB 071130Z 33003KT 150V330 9999 FEW018 BKN100 26/25 Q1010 NOSIG
WABB,2023-09-07 12:00,6.21,M,320.00,3.00,WABB 071200Z 32003KT 130V320 9999 FEW018 BKN100 26/25 Q1010 NOSIG
WABB,2023-09-07 12:30,6.21,M,M,2.00,WABB 071230Z VRB02KT 9999 FEW018 BKN100 26/25 Q1010 NOSIG
WABB,2023-09-07 13:00,6.21,M,0.00,0.00,WABB 071300Z 00000KT 9999 FEW018 BKN100 26/24 Q1011 NOSIG
WABB,2023-09-07 13:30,6.21,M,M,2.00,WABB 071330Z VRB02KT 9999 FEW018 BKN100 26/24 Q1011 NOSIG
WABB,2023-09-07 14:00,6.21,M,10.00,3.00,WABB 071400Z 01003KT 010V260 9999 FEW018 BKN100 25/24 Q1011 NOSIG
WABB,2023-09-07 14:30,6.21,M,M,2.00,WABB 071430Z VRB02KT 9999 FEW018 BKN100 25/24 Q1011 NOSIG
WABB,2023-09-07 15:00,6.21,M,360.00,3.00,WABB 071500Z 36003KT 260V360 9999 FEW018 BKN100 25/24 Q1011 NOSIG
WABB,2023-09-07 15:30,6.21,M,M,2.00,WABB 071530Z VRB02KT 9999 FEW018 BKN100 25/24 Q1010 NOSIG
WABB,2023-09-07 16:00,6.21,M,M,2.00,WABB 071600Z VRB02KT 9999 FEW018 BKN100 25/24 Q1010 NOSIG
WABB,2023-09-07 16:30,6.21,M,M,2.00,WABB 071630Z VRB02KT 9999 FEW018 BKN100 25/24 Q1010 NOSIG
WABB,2023-09-07 17:00,6.21,TS,M,2.00,WABB 071700Z VRB02KT 9999 TS FEW017CB FEW018 BKN100 25/24 Q1010 NOSIG RMK CB AT NE
WABB,2023-09-07 17:30,6.21,TS,320.00,3.00,WABB 071730Z 32003KT 140V320 9999 TS FEW017CB FEW018 BKN100 26/24 Q1010 NOSIG RMK CB AT NE
WABB,2023-09-07 18:00,6.21,TS,330.00,3.00,WABB 071800Z 33003KT 150V330 9999 TS FEW017CB FEW018 BKN100 25/24 Q1010 NOSIG RMK CB AT NE
WABB,2023-09-07 18:30,5.59,-RA,310.00,3.00,WABB 071830Z 31003KT 140V310 9000 -RA FEW018 BKN100 26/24 Q1009 NOSIG
WABB,2023-09-07 19:00,6.21,M,10.00,3.00,WABB 071900Z 01003KT 010V260 9999 FEW018 BKN100 25/23 Q1010 NOSIG
WABB,2023-09-07 19:30,6.21,M,360.00,3.00,WABB 071930Z 36003KT 180V360 9999 FEW018 BKN100 25/23 Q1009 NOSIG
WABB,2023-09-07 20:00,6.21,M,360.00,3.00,WABB 072000Z 36003KT 260V360 9999 FEW018 BKN100 25/23 Q1010 NOSIG
WABB,2023-09-07 20:30,6.21,M,M,2.00,WABB 072030Z VRB02KT 9999 FEW018 BKN100 25/23 Q1010 NOSIG
WABB,2023-09-07 21:00,6.21,M,10.00,3.00,WABB 072100Z 01003KT 010V260 9999 FEW018 25/23 Q1010 NOSIG
WABB,2023-09-07 21:30,6.21,M,0.00,0.00,WABB 072130Z 00000KT 9999 FEW018 25/24 Q1011 NOSIG
WABB,2023-09-07 22:00,6.21,M,310.00,3.00,WABB 072200Z 31003KT 130V310 9999 FEW018 27/25 Q1011 NOSIG
WABB,2023-09-07 22:30,6.21,M,300.00,3.00,WABB 072230Z 30003KT 110V300 9999 FEW018 28/25 Q1011 NOSIG
WABB,2023-09-07 23:00,6.21,M,M,2.00,WABB 072300Z VRB02KT 9999 SCT018 28/25 Q1011 NOSIG
WABB,2023-09-07 23:30,6.21,M,170.00,3.00,WABB 072330Z 17003KT 110V170 9999 SCT018 28/26 Q1012 NOSIG
WABB,2023-09-08 00:00,6.21,M,M,2.00,WABB 080000Z VRB02KT 9999 SCT018 29/26 Q1012 NOSIG
WABB,2023-09-08 00:30,6.21,M,200.00,5.00,WABB 080030Z 20005KT 040V200 9999 SCT018 30/26 Q1012 NOSIG
WABB,2023-09-08 01:00,6.21,M,M,2.00,WABB 080100Z VRB02KT 9999 SCT018 29/26 Q1011 NOSIG
WABB,2023-09-08 01:30,6.21,M,230.00,5.00,WABB 080130Z 23005KT 050V230 9999 SCT018 30/26 Q1011 NOSIG
WABB,2023-09-08 02:00,6.21,M,230.00,5.00,WABB 080200Z 23005KT 060V230 9999 SCT018 30/26 Q1011 NOSIG
WABB,2023-09-08 02:30,6.21,M,220.00,8.00,WABB 080230Z 22008KT 050V220 9999 SCT018 30/26 Q1010 NOSIG
WABB,2023-09-08 03:00,6.21,M,240.00,7.00,WABB 080300Z 24007KT 050V240 9999 SCT018 29/26 Q1010 NOSIG
WABB,2023-09-08 03:30,6.21,M,250.00,6.00,WABB 080330Z 25006KT 060V250 9999 SCT018 29/26 Q1009 NOSIG
WABB,2023-09-08 04:00,6.21,VCSH,250.00,7.00,WABB 080400Z 25007KT 080V250 9999 VCSH FEW018CB 30/26 Q1009 NOSIG RMK CB AT NW
WABB,2023-09-08 04:30,6.21,VCSH,250.00,8.00,WABB 080430Z 25008KT 060V250 9999 VCSH FEW018CB 30/26 Q1009 NOSIG RMK CB AT NW
WABB,2023-09-08 05:00,6.21,VCSH,270.00,7.00,WABB 080500Z 27007KT 080V270 9999 VCSH FEW018CB 30/26 Q1008 NOSIG RMK CB AT NW
WABB,2023-09-08 05:30,6.21,VCSH,240.00,4.00,WABB 080530Z 24004KT 070V240 9999 VCSH FEW018CB 29/25 Q1008 NOSIG RMK CB AT NW
WABB,2023-09-08 06:00,6.21,M,270.00,5.00,WABB 080600Z 27005KT 080V270 9999 FEW018 29/26 Q1008 NOSIG
WABB,2023-09-08 06:30,6.21,M,M,2.00,WABB 080630Z VRB02KT 9999 FEW018 29/25 Q1008 NOSIG
WABB,2023-09-08 07:00,6.21,M,230.00,5.00,WABB 080700Z 23005KT 080V230 9999 FEW018 29/25 Q1008 NOSIG
WABB,2023-09-08 07:30,6.21,M,250.00,6.00,WABB 080730Z 25006KT 090V250 9999 FEW018 29/25 Q1008 NOSIG
WABB,2023-09-08 08:00,6.21,-RA,290.00,9.00,WABB 080800Z 29009KT 120V290 9999 -RA FEW018CB 29/25 Q1008 NOSIG RMK CB AT W
WABB,2023-09-08 08:30,6.21,-RA,350.00,9.00,WABB 080830Z 35009KT 160V350 9999 -RA FEW018CB 27/26 Q1008 NOSIG RMK CB AT W
WABB,2023-09-08 09:00,6.21,-RA,M,2.00,WABB 080900Z VRB02KT 9999 -RA FEW018CB 27/26 Q1009 NOSIG RMK CB AT W
WABB,2023-09-08 09:30,6.21,-RA,10.00,3.00,WABB 080930Z 01003KT 010V260 9999 -RA FEW018CB 26/26 Q1009 NOSIG RMK CB AT W
WABB,2023-09-08 11:30,6.21,M,340.00,3.00,WABB 081130Z 34003KT 160V340 9999 FEW018 26/26 Q1011 NOSIG
WABB,2023-09-08 12:00,6.21,M,60.00,3.00,WABB 081200Z 06003KT 210V060 9999 FEW018 26/26 Q1011 NOSIG
WABB,2023-09-08 12:30,6.21,M,300.00,3.00,WABB 081230Z 30003KT 120V300 9999 FEW018 26/25 Q1011 NOSIG
WABB,2023-09-08 13:00,6.21,M,320.00,5.00,WABB 081300Z 32005KT 150V320 9999 FEW018 26/25 Q1011 NOSIG
WABB,2023-09-08 13:30,6.21,M,320.00,3.00,WABB 081330Z 32003KT 150V320 9999 FEW018 26/25 Q1011 NOSIG
WABB,2023-09-08 14:00,6.21,M,M,2.00,WABB 081400Z VRB02KT 9999 FEW018 26/25 Q1011 NOSIG
WABB,2023-09-08 14:30,6.21,M,310.00,3.00,WABB 081430Z 31003KT 140V310 9999 FEW018 26/26 Q1011 NOSIG
WABB,2023-09-08 15:00,6.21,M,M,2.00,WABB 081500Z VRB02KT 9999 FEW018CB SCT018 26/25 Q1010 NOSIG RMK CB AT S TCU AT NORTH EAST
WABB,2023-09-08 15:30,6.21,VCTS,330.00,3.00,WABB 081530Z 33003KT 140V330 9999 VCTS FEW018CB SCT018 26/26 Q1010 NOSIG RMK CB AT S TCU AT NORTH EAST
WABB,2023-09-08 16:00,6.21,VCTS,M,2.00,WABB 081600Z VRB02KT 9999 VCTS FEW018CB SCT018 26/25 Q1010 NOSIG RMK CB AT S TCU AT NORTH EAST
WABB,2023-09-08 16:30,6.21,VCTS,300.00,4.00,WABB 081630Z 30004KT 140V300 9999 VCTS FEW018CB SCT018 26/25 Q1009 NOSIG RMK CB AT E AND S
WABB,2023-09-08 17:00,6.21,VCTS,M,2.00,WABB 081700Z VRB02KT 9999 VCTS FEW018CB SCT018 26/26 Q1009 NOSIG RMK CB AT E AND S
WABB,2023-09-08 17:30,6.21,VCTS,60.00,7.00,WABB 081730Z 06007KT 210V060 9999 VCTS FEW018CB SCT018 27/25 Q1009 NOSIG RMK CB AT E AND S
WABB,2023-09-08 18:00,6.21,-TSRA,70.00,3.00,WABB 081800Z 07003KT 190V070 9999 -TSRA FEW018CB SCT018 26/25 Q1009 TEMPO -TSRA RMK CB OVER THE FIELD
WABB,2023-09-08 18:30,6.21,-RA,100.00,4.00,WABB 081830Z 10004KT 180V100 9999 -RA FEW018CB SCT018 26/25 Q1009 RETS TEMPO RA RMK CB OVER THE FIELD
WABB,2023-09-08 19:00,6.21,-RA,M,2.00,WABB 081900Z VRB02KT 9999 -RA FEW018CB SCT018 26/24 Q1009 TEMPO RA RMK CB OVER THE FIELD
WABB,2023-09-08 19:30,6.21,-RA,M,2.00,WABB 081930Z VRB02KT 9999 -RA FEW018CB SCT018 25/24 Q1009 TEMPO RA RMK CB OVER THE FIELD
WABB,2023-09-08 20:00,6.21,-RA,M,2.00,WABB 082000Z VRB02KT 9999 -RA FEW018CB SCT018 24/24 Q1009 TEMPO RA RMK CB OVER THE FIELD
WABB,2023-09-08 20:30,6.21,M,330.00,4.00,WABB 082030Z 33004KT 140V330 9999 SCT018 24/24 Q1010 RERA NOSIG
WABB,2023-09-08 21:00,6.21,M,M,2.00,WABB 082100Z VRB02KT 9999 SCT018 24/24 Q1010 NOSIG
WABB,2023-09-08 21:30,6.21,M,M,2.00,WABB 082130Z VRB02KT 9999 SCT018 25/24 Q1010 NOSIG
WABB,2023-09-08 22:00,6.21,M,310.00,3.00,WABB 082200Z 31003KT 140V310 9999 SCT018 25/25 Q1011 NOSIG
WABB,2023-09-08 22:30,6.21,M,330.00,4.00,WABB 082230Z 33004KT 140V330 9999 SCT018 26/25 Q1011 NOSIG
WABB,2023-09-08 23:00,6.21,M,260.00,11.00,WABB 082300Z 26011KT 080V260 9999 BKN018 26/25 Q1011 NOSIG
WABB,2023-09-08 23:30,6.21,M,230.00,7.00,WABB 082330Z 23007KT 060V230 9999 BKN018 26/25 Q1012 NOSIG
WABB,2023-09-09 00:00,5.59,M,230.00,4.00,WABB 090000Z 23004KT 050V230 9000 BKN018 26/25 Q1012 NOSIG
WABB,2023-09-09 00:30,5.59,M,250.00,4.00,WABB 090030Z 25004KT 070V250 9000 BKN018 26/25 Q1012 NOSIG
WABB,2023-09-09 01:00,5.59,-RA,270.00,7.00,WABB 090100Z 27007KT 100V270 9000 -RA BKN018 26/25 Q1012 NOSIG
